cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
884,6,6,5,1.5991278719829378,2075,3,0.9431945538974952,1
888,6,0,10,0.1189439723633262,2346,6,0.9431945538974952,0
53,1,0,10,0.1794802009470793,50,6,0.9431945538974952,0
70,6,0,10,0.9553830515541336,122,1,0.8884502877862838,1
437,2,5,11,0.5574841538069263,1082,12,0.9431945538974952,1
800,6,0,5,0.8988258119478527,1336,6,0.9431945538974952,1
312,0,5,3,0.5813580876717588,629,11,0.8884502877862838,1
298,2,1,7,0.4253261236286759,303,6,0.9431945538974952,0
535,5,0,10,0.6171689884690075,1317,11,1.804272708628173,0
634,6,5,7,0.4301565065278199,1878,10,1.804272708628173,0
620,5,1,7,0.2391650356091604,550,1,0.9431945538974952,1
585,6,2,7,0.3943456057305713,949,6,0.8884502877862838,0
449,6,0,8,1.2657441917969554,1104,12,0.9431945538974952,1
883,5,1,6,0.3943456057305713,1257,11,0.9431945538974952,1
323,0,6,7,0.485862352212429,321,6,0.8884502877862838,1
681,5,1,10,0.163564245037191,745,11,0.9431945538974952,0
891,3,0,10,0.5853370766492308,2354,6,0.8884502877862838,0
236,5,1,10,1.1463745224727933,750,11,0.9431945538974952,1
557,6,2,10,2.570001182486124,1200,11,0.9431945538974952,0
29,6,1,6,0.5694211207393426,47,12,0.9431945538974952,1
363,6,0,6,1.074752720878296,754,11,0.8884502877862838,0
288,2,1,10,1.237891268954651,498,11,1.804272708628173,0
89,2,3,2,1.0628157539458798,482,12,0.9431945538974952,1
25,6,0,5,1.023025864171159,50,4,0.0273721330556057,1
16,6,0,11,1.1065846326980726,17,12,0.9431945538974952,1
736,3,0,11,1.8904454612600712,1115,12,1.804272708628173,1
236,6,0,7,1.3294080154365089,186,11,0.9431945538974952,1
111,6,1,5,1.623853199769442,241,6,0.9431945538974952,1
339,6,6,9,0.2670179584514649,281,11,0.8884502877862838,0
350,2,6,7,0.5645907378401985,312,8,0.8884502877862838,1
150,2,0,5,0.3497253330567065,234,12,0.8884502877862838,1
174,4,0,5,0.3895152228314272,177,12,0.8884502877862838,1
749,6,0,3,0.8868888450154365,1387,11,0.9431945538974952,1
119,0,0,5,0.8121394483651391,93,6,0.9431945538974952,1
832,6,2,7,0.8749518780830203,1588,11,0.9431945538974952,0
516,5,1,0,0.4739253852800127,512,6,0.8884502877862838,1
708,6,4,11,0.7038553520517211,1505,12,0.9431945538974952,0
166,2,0,11,1.1662694673601537,510,7,0.9431945538974952,1
553,4,2,5,0.7166437129058093,1104,11,0.9431945538974952,0
567,6,5,10,0.2391650356091604,1486,6,0.9431945538974952,1
328,3,3,2,2.0137941195617053,0,2,0.9431945538974952,1
287,0,6,10,0.8758032720046922,218,12,0.9431945538974952,0
355,6,5,7,0.6768538231310886,302,6,0.9431945538974952,1
236,6,0,10,0.2064817298677118,440,11,1.804272708628173,0
781,6,4,3,2.410841623387241,2399,11,0.8884502877862838,0
1665,6,1,10,0.1237743552624702,2654,11,0.9431945538974952,1
266,2,1,10,1.3134920595266204,492,11,0.9431945538974952,0
512,6,4,11,0.3696202779440669,1522,12,0.9431945538974952,0
41,6,0,5,0.752454613703058,56,4,0.9431945538974952,1
990,6,4,11,0.9903425584297104,1769,6,0.9431945538974952,0
642,6,5,10,0.4301565065278199,1357,6,0.9431945538974952,1
804,5,1,6,0.5216732530096777,1195,11,0.8884502877862838,1
544,2,5,10,0.0123626638932521,995,6,0.9431945538974952,0
44,6,0,7,0.8399923712074435,44,4,0.9431945538974952,1
442,2,1,0,0.1507758841831028,1234,11,0.9431945538974952,0
530,4,2,5,0.2789549253838811,1154,11,0.9431945538974952,0
428,2,1,0,0.3545557159558505,1022,11,0.9431945538974952,0
321,6,0,8,0.6012530325591191,556,11,0.8884502877862838,0
338,0,2,10,0.5694211207393426,301,11,0.8884502877862838,1
754,5,3,2,0.9514040625766615,1140,12,0.8884502877862838,0
234,0,0,4,0.0433431817913568,261,11,0.9431945538974952,0
622,6,4,3,2.438694546229545,2642,11,0.8884502877862838,0
592,5,1,10,0.8240764152975553,782,11,0.8884502877862838,0
646,2,0,10,0.5128638811330616,2460,6,1.804272708628173,0
737,6,2,10,0.7197713079616094,1377,11,0.9431945538974952,1
659,6,6,11,0.3059564543045137,1423,11,0.9431945538974952,0
728,2,1,10,1.4686726296480312,1534,11,0.9431945538974952,0
1024,6,6,10,1.8935730563158717,1178,11,0.9431945538974952,1
277,6,4,11,0.7246016908607534,948,12,0.9431945538974952,0
296,5,3,2,0.4492000574935084,812,12,0.9431945538974952,0
102,3,0,5,0.979256985418966,104,6,0.8884502877862838,1
800,3,0,10,0.9911939523513824,1809,6,0.8884502877862838,0
99,1,0,3,0.485862352212429,92,3,0.8884502877862838,0
531,0,5,10,0.9991519303063264,766,3,0.9431945538974952,0
278,5,1,11,0.9951729413288544,590,6,0.8884502877862838,1
397,2,4,5,1.2179963240672906,398,6,0.8884502877862838,1
170,4,0,5,0.1388389172506866,232,12,0.0273721330556057,1
1392,6,2,10,1.451905279816471,1747,11,0.9431945538974952,0
528,1,6,8,0.0234482369039964,1222,11,0.9431945538974952,1
227,6,0,5,0.2113121127668558,560,11,0.9431945538974952,0
733,4,0,10,0.0282786198031404,1310,11,0.9431945538974952,0
991,6,6,10,0.5327588260204219,1826,11,0.8884502877862838,0
243,6,0,9,0.1914171678794955,398,11,0.9431945538974952,0
628,6,5,8,0.4261775175503479,1248,6,0.8884502877862838,1
298,3,3,2,2.0137941195617053,0,2,0.0273721330556057,1
176,0,0,5,0.0919424434426936,283,6,0.9431945538974952,1
746,5,6,11,0.3744506608432109,1260,12,0.9431945538974952,1
201,2,1,10,1.2299332909997067,598,11,0.8884502877862838,1
300,2,6,11,0.6768538231310886,261,6,0.8884502877862838,1
605,4,2,10,0.9147417678577412,1561,11,0.9431945538974952,1
1569,6,2,10,2.2636190312207742,1843,11,0.9431945538974952,0
342,5,0,10,0.5017783081223173,677,11,0.9431945538974952,1
367,2,1,7,0.7285806798382255,615,3,0.8884502877862838,0
189,6,0,7,0.7047067459733931,211,11,0.8884502877862838,1
340,3,3,2,0.2829339143613532,2879,11,0.8884502877862838,1
807,6,6,10,0.1706708290704632,1845,11,0.9431945538974952,0
219,6,0,10,0.2900404983946254,434,11,0.8884502877862838,0
789,5,5,9,0.1158163773075261,1650,10,1.804272708628173,0
390,6,4,5,0.2033541348119117,1054,6,0.8884502877862838,0
596,2,2,5,0.326702793113546,1221,11,0.9431945538974952,0
294,0,0,5,0.4213471346512039,284,11,0.9431945538974952,0
317,5,3,2,0.2781035314622092,791,12,0.9431945538974952,0
350,2,0,3,0.6450219113113119,507,10,0.9431945538974952,1
1012,6,2,7,1.2290818970780348,1858,11,0.9431945538974952,0
1020,6,0,10,0.64417051738964,2680,6,0.9431945538974952,0
335,6,4,5,0.2590599804965208,1179,6,0.8884502877862838,0
1654,5,1,0,0.3227238041360739,2588,6,0.9431945538974952,1
311,2,6,7,0.958510646609934,351,6,0.9431945538974952,1
741,6,1,10,0.7993510875110509,929,1,0.9431945538974952,1
419,2,0,10,0.6362125394346959,652,7,1.804272708628173,0
774,4,2,10,0.5009269142006454,1312,11,0.8884502877862838,1
888,2,0,10,0.1914171678794955,2191,6,0.9431945538974952,0
75,2,3,2,1.0150678862162148,472,12,0.9431945538974952,1
631,6,5,8,0.0362365977580846,1635,11,0.9431945538974952,1
252,6,1,7,1.1702484563376256,188,11,0.9431945538974952,1
726,6,4,3,1.8498041775636784,2494,11,0.8884502877862838,0
552,5,0,10,0.5296312309646218,996,11,0.9431945538974952,0
434,2,0,10,0.7166437129058093,780,11,0.9431945538974952,1
1518,6,2,10,1.4081364010642785,1580,11,0.9431945538974952,0
283,0,0,5,0.9983005363846544,493,11,1.804272708628173,1
425,2,6,11,0.2940194873720975,477,12,0.9431945538974952,1
768,2,1,10,1.4686726296480312,1320,11,1.804272708628173,0
1031,2,0,0,0.4699463963025407,2000,11,0.9431945538974952,0
792,5,0,10,0.2988498702712415,2272,6,0.9431945538974952,0
493,6,0,3,1.233912279977179,1200,12,0.9431945538974952,1
223,2,1,10,1.440819706805727,651,11,0.9431945538974952,1
215,6,0,1,0.8996772058695247,364,1,0.9431945538974952,1
872,6,0,10,1.7184975413071,1509,11,0.9431945538974952,0
258,6,0,11,1.2020803681574024,497,7,0.9431945538974952,1
173,0,0,3,0.4898413411899011,145,6,0.8884502877862838,1
31,2,1,6,0.2908918923162973,63,12,0.9431945538974952,1
458,2,0,11,0.1507758841831028,510,6,0.9431945538974952,0
1146,2,2,10,1.881636089383455,1462,11,0.8884502877862838,1
861,5,5,0,0.5049059031781175,1804,10,1.804272708628173,0
307,6,0,6,0.6967487680184489,547,7,0.9431945538974952,0
259,0,0,4,0.958510646609934,197,6,0.9431945538974952,1
551,5,1,10,0.8837612499596363,671,11,0.8884502877862838,0
707,6,1,7,1.046899798035991,913,11,0.9431945538974952,0
606,3,0,6,1.783012758868325,1543,6,1.804272708628173,1
388,3,3,2,0.0592591377012451,3410,11,0.9431945538974952,1
828,6,0,10,2.096501494166947,1675,11,0.9431945538974952,1
1152,6,1,10,0.4977993191448452,2638,9,0.9431945538974952,1
1199,2,2,10,2.0805855382570586,1489,11,0.8884502877862838,1
576,2,5,7,0.7683705696129463,881,8,0.9431945538974952,1
757,2,5,10,0.2621875755523209,2586,11,0.8884502877862838,0
917,6,0,10,1.555358993230745,1608,6,0.8884502877862838,0
243,6,4,1,0.6887907900635047,935,6,0.9431945538974952,0
699,6,5,3,0.2670179584514649,1687,10,1.804272708628173,0
382,6,0,8,0.1476482891273027,671,5,0.8884502877862838,0
1400,6,1,0,0.5495261758519822,2264,9,0.8884502877862838,1
390,2,0,11,0.3465977380009064,430,7,0.9431945538974952,0
665,2,5,10,0.0720474985553333,2486,11,0.8884502877862838,0
437,6,6,11,0.3934942118088994,1328,11,0.9431945538974952,0
934,6,2,10,0.4929689362457012,962,11,0.0273721330556057,0
744,2,6,11,0.2860615094171533,1069,11,0.9431945538974952,1
302,3,3,2,2.0137941195617053,0,2,1.804272708628173,1
1006,5,5,9,0.5526537709077823,2209,10,0.9431945538974952,0
92,0,0,5,0.9872149633739103,86,6,0.0273721330556057,1
795,2,5,0,0.0115112699715802,1668,10,0.9431945538974952,0
460,6,0,11,0.0154902589490523,775,7,0.8884502877862838,1
346,3,3,2,2.0137941195617053,0,2,0.8884502877862838,1
98,0,0,3,0.4221985285728758,154,3,0.8884502877862838,1
612,2,5,10,0.5137152750547335,965,11,0.8884502877862838,0
1087,2,4,11,0.6370639333563678,2458,6,0.9431945538974952,1
1042,5,1,6,0.2184186968001281,1789,11,0.8884502877862838,0
941,3,0,11,1.7511808470485486,1616,12,1.804272708628173,1
679,6,0,10,0.7953720985335788,1342,11,0.9431945538974952,1
88,1,0,3,0.5097362860772614,92,3,0.8884502877862838,0
924,6,0,10,2.0049847476850893,1508,11,0.8884502877862838,1
616,5,1,11,0.0282786198031404,925,6,0.9431945538974952,1
209,6,0,5,0.3664926828882667,552,11,0.9431945538974952,0
641,2,1,11,0.1357113221948865,765,1,0.9431945538974952,1
52,0,0,3,1.4328617288507826,77,11,1.804272708628173,0
614,5,1,10,0.4898413411899011,775,11,0.9431945538974952,0
665,6,0,10,1.766245409036765,1207,11,0.8884502877862838,1
1022,6,0,10,1.658812706645019,3000,11,0.8884502877862838,1
800,6,2,4,0.5256522419871498,1175,11,0.9431945538974952,0
489,6,4,11,0.2223976857776001,1359,12,0.9431945538974952,0
646,2,0,10,0.7396662528489698,1420,6,1.804272708628173,0
1076,6,0,10,1.8458251885862065,3290,11,0.9431945538974952,1
959,5,5,0,0.0314062148589406,1851,10,0.9431945538974952,0
640,5,0,10,0.0910910495210217,1064,3,0.9431945538974952,0
795,6,0,10,0.3974732007863714,2326,6,0.9431945538974952,0
314,6,1,10,1.1662694673601537,488,11,0.9431945538974952,0
1010,6,0,10,0.2184186968001281,2318,6,0.9431945538974952,0
305,6,0,11,1.1583114894052096,724,11,0.8884502877862838,0
779,2,5,7,0.6808328121085606,979,8,0.9431945538974952,1
88,0,0,3,0.7564336026805301,228,6,0.9431945538974952,1
988,6,0,5,2.180060262693861,1404,6,0.9431945538974952,1
457,6,6,10,0.2542295975973768,366,11,0.9431945538974952,0
535,6,2,11,0.5535051648294542,612,4,0.9431945538974952,1
276,5,0,10,0.7444966357481138,645,12,0.8884502877862838,1
419,1,6,7,0.0513011597463009,1262,11,0.0273721330556057,1
619,6,4,11,0.5964226496599752,1422,12,0.9431945538974952,0
1206,2,1,10,1.397050828053534,1656,11,1.804272708628173,0
254,3,3,2,2.0137941195617053,0,2,0.9431945538974952,1
534,6,2,10,0.10700700543091,1184,11,0.9431945538974952,0
79,1,0,10,0.6927697790409768,80,3,0.8884502877862838,0
381,2,6,10,0.2152911017443279,608,11,0.8884502877862838,1
890,2,5,11,0.8709728891055483,1969,1,0.9431945538974952,1
759,6,5,10,0.4889899472682291,2792,11,0.0273721330556057,0
856,2,0,10,2.020900703594977,1592,11,0.8884502877862838,1
213,6,0,4,0.1953961568569676,560,11,0.8884502877862838,0
1312,2,1,11,1.412966783963422,1640,11,1.804272708628173,0
777,2,5,5,1.8617411444960947,1342,6,0.9431945538974952,0
204,2,1,5,1.241870257932123,513,6,0.8884502877862838,1
580,6,6,11,0.1269019503182704,1270,11,0.9431945538974952,0
874,6,2,7,0.0203206418481963,864,11,1.804272708628173,0
1253,6,2,5,0.0473221707688289,1580,11,0.8884502877862838,0
734,6,6,11,0.4133891566962597,1562,11,0.8884502877862838,0
673,5,1,11,0.1149649833858541,906,6,0.9431945538974952,1
444,6,0,5,0.4381144844827641,309,3,1.804272708628173,0
374,6,0,6,1.027004853148631,728,11,0.9431945538974952,0
838,5,5,3,0.1874381789020234,1988,10,0.9431945538974952,0
1568,5,1,10,1.1057332387764005,2505,11,0.9431945538974952,0
307,2,1,7,0.8002024814327229,553,3,0.9431945538974952,0
642,6,4,8,0.5137152750547335,1103,12,0.9431945538974952,0
460,1,6,11,0.1078583993525819,1165,11,0.8884502877862838,1
499,2,6,10,0.1109859944083821,950,6,1.804272708628173,0
198,6,0,10,0.4261775175503479,330,11,0.9431945538974952,0
195,6,0,7,0.9474250735991896,205,11,0.8884502877862838,1
690,2,6,10,3.206639418881656,751,6,0.8884502877862838,1
884,2,5,10,0.3497253330567065,2861,11,0.8884502877862838,0
526,2,6,10,0.3457463440792345,932,6,1.804272708628173,0
205,6,0,7,0.962489635587406,210,6,0.8884502877862838,1
891,6,2,7,1.0579853710467355,1637,11,0.9431945538974952,0
121,3,0,5,1.452756673738143,83,6,0.0273721330556057,1
410,6,1,8,0.0274272258814685,736,5,0.9431945538974952,0
525,6,0,8,1.2259543020222348,1170,12,0.9431945538974952,1
814,6,6,11,1.2688717868527557,1538,11,0.8884502877862838,0
420,6,6,3,0.2741245424847371,375,11,0.8884502877862838,0
418,6,0,11,0.4142405506179316,891,11,0.8884502877862838,0
1229,6,2,10,1.989068791775201,1474,11,0.9431945538974952,1
573,6,0,11,1.237039875032979,924,12,0.9431945538974952,1
203,5,1,10,1.2458492469095952,671,11,0.9431945538974952,1
437,6,0,10,1.0588367649684076,1100,12,0.9431945538974952,1
633,6,0,5,0.2670179584514649,463,11,1.804272708628173,0
359,2,6,7,0.1794802009470793,346,6,0.9431945538974952,1
84,5,3,2,0.9911939523513824,450,12,0.9431945538974952,1
624,5,3,2,0.7484756247255858,1456,12,0.9431945538974952,0
809,2,0,10,1.8100142877889576,1539,11,0.9431945538974952,1
343,2,6,7,0.2431440245866324,345,6,0.9431945538974952,1
1334,6,2,10,1.4001784231093342,1643,11,0.9431945538974952,0
492,2,6,10,0.6450219113113119,597,11,0.9431945538974952,1
117,1,0,5,0.3298303881693462,219,12,0.8884502877862838,1
406,6,4,5,0.1396903111723585,1085,6,0.8884502877862838,0
254,3,3,2,2.0137941195617053,0,2,0.8884502877862838,1
1086,6,4,1,0.4173681456737318,2349,10,0.9431945538974952,1
634,2,5,11,1.0619643600242077,1173,7,0.9431945538974952,0
514,6,0,11,0.7834351316011626,481,6,0.0273721330556057,0
847,6,0,5,1.2131659411681466,1375,6,0.9431945538974952,1
848,6,4,11,1.237039875032979,2312,6,0.8884502877862838,0
791,5,1,6,0.0760264875328053,1669,11,0.9431945538974952,0
287,2,6,11,0.8996772058695247,216,6,0.9431945538974952,1
753,6,5,5,0.0242996308256684,738,6,0.9431945538974952,1
297,1,0,5,0.270996947428937,475,11,0.8884502877862838,1
128,4,0,5,0.060110531622917,193,12,0.8884502877862838,1
600,0,0,11,0.0632381266787172,682,6,0.9431945538974952,1
940,4,2,7,1.0261534592269592,1647,11,0.9431945538974952,0
459,1,0,5,0.0990490274759658,647,11,0.8884502877862838,1
1047,6,0,10,2.0686485713246423,3307,11,0.8884502877862838,1
1133,6,0,10,3.0474798597827726,3355,11,0.8884502877862838,1
411,1,0,5,0.2104607188451839,639,11,0.8884502877862838,1
808,2,0,10,1.9731528358653128,1480,11,0.8884502877862838,1
551,6,2,7,0.163564245037191,945,6,0.8884502877862838,0
57,0,0,3,1.1782064342925698,192,6,0.9431945538974952,1
707,5,1,10,0.0075322809941081,820,1,0.8884502877862838,1
676,1,6,11,0.5009269142006454,1272,11,0.0273721330556057,1
138,6,0,4,0.4261775175503479,194,11,1.804272708628173,0
1337,6,2,10,1.607085849937882,1599,11,0.8884502877862838,0
121,0,0,5,0.5694211207393426,103,6,0.8884502877862838,1
435,2,0,11,0.6720234402319445,655,7,0.0273721330556057,0
530,0,2,3,0.3537043220341786,614,4,0.9431945538974952,1
865,6,4,6,0.274975936406409,2068,1,0.9431945538974952,1
52,6,0,11,0.979256985418966,26,11,0.9431945538974952,1
688,6,6,10,0.803330076488523,1593,11,0.8884502877862838,0
1163,6,5,7,0.5287798370429498,1696,6,0.8884502877862838,1
427,1,0,8,0.214439707822656,739,11,0.9431945538974952,1
305,2,0,10,0.4977993191448452,677,11,0.9431945538974952,1
281,6,0,10,0.540716803975366,473,11,0.8884502877862838,0
829,5,1,7,0.4810319693132849,1430,8,0.8884502877862838,1
437,6,6,5,0.8391409772857716,918,11,0.0273721330556057,0
274,0,2,5,0.4938203301673731,299,11,0.8884502877862838,1
138,0,0,5,0.0393641928138847,236,6,0.8884502877862838,1
1573,2,4,11,0.4261775175503479,3247,6,1.804272708628173,1
304,0,0,9,0.0203206418481963,398,11,0.8884502877862838,1
310,3,3,2,2.0137941195617053,0,2,1.804272708628173,1
48,6,0,10,0.5017783081223173,47,6,0.9431945538974952,0
780,6,4,11,0.0473221707688289,1316,12,0.8884502877862838,0
63,0,0,3,1.233912279977179,106,11,1.804272708628173,0
1301,5,1,0,0.4221985285728758,2454,3,0.8884502877862838,1
47,2,0,7,0.3625136939107947,43,6,0.9431945538974952,0
1099,5,1,7,0.1556062670822468,2544,11,0.9431945538974952,0
164,0,0,3,0.4301565065278199,172,3,0.9431945538974952,1
18,6,1,6,0.7007277569959209,43,7,0.9431945538974952,1
989,6,0,10,2.036816659504866,3433,11,0.8884502877862838,1
713,6,2,10,0.0115112699715802,1244,11,0.8884502877862838,0
706,6,4,11,0.5446957929528382,1490,12,0.9431945538974952,0
960,2,1,5,0.1953961568569676,1340,6,0.9431945538974952,1
98,0,0,5,0.3625136939107947,216,6,0.9431945538974952,1
408,6,5,3,0.1467968952056307,736,6,0.8884502877862838,1
325,0,0,3,0.3227238041360739,264,6,0.9431945538974952,0
594,6,6,10,2.7291607415850065,696,6,0.8884502877862838,1
856,2,5,3,0.5168428701105336,1821,10,1.804272708628173,0
142,2,0,7,0.5654421317618704,210,11,0.9431945538974952,1
316,6,2,5,0.7962234924552508,1158,11,0.9431945538974952,0
516,1,3,2,0.3227238041360739,2008,6,0.0273721330556057,0
628,5,1,0,0.0800054765102774,1152,11,1.804272708628173,0
166,6,0,7,0.3704716718657388,223,11,0.9431945538974952,1
110,6,0,4,0.3107868372036577,218,6,0.9431945538974952,1
533,6,6,5,0.9744266025198222,1029,6,0.8884502877862838,0
61,6,0,10,0.2113121127668558,53,6,0.8884502877862838,0
829,5,1,6,0.5336102199420939,1183,11,0.9431945538974952,1
557,3,3,2,0.4619884183475966,1876,6,0.0273721330556057,0
336,2,2,5,0.5535051648294542,293,11,0.8884502877862838,1
545,1,3,2,0.5336102199420939,2120,6,0.0273721330556057,0
282,6,0,1,0.6171689884690075,585,1,0.9431945538974952,1
366,6,1,8,0.0035532920166361,711,11,0.9431945538974952,0
348,5,4,5,1.3652189162337574,402,6,0.8884502877862838,1
410,2,6,5,0.1030280164534379,451,6,0.8884502877862838,1
724,6,4,11,0.2829339143613532,1174,1,0.8884502877862838,0
1100,2,1,5,0.0919424434426936,1559,6,0.9431945538974952,1
364,6,4,5,0.4977993191448452,991,1,0.8884502877862838,0
567,2,4,5,0.919572150756885,677,6,0.8884502877862838,1
154,4,0,3,0.1388389172506866,209,12,0.0273721330556057,1
1184,6,4,1,0.7913931095561068,2845,1,0.9431945538974952,1
85,6,1,10,0.2033541348119117,122,12,0.9431945538974952,0
266,3,3,2,2.0137941195617053,0,2,0.0273721330556057,1
297,0,0,5,1.6747286625549072,562,11,0.9431945538974952,1
109,3,0,5,0.7922445034777786,113,6,0.0273721330556057,1
759,2,5,11,1.432010334929111,1176,6,0.9431945538974952,0
233,0,0,11,0.382408638798155,585,9,0.9431945538974952,1
488,6,2,11,0.4054311787413155,648,7,0.8884502877862838,1
524,2,6,10,2.6058120832833724,704,6,0.9431945538974952,1
94,6,3,2,0.9354881066667734,508,12,0.9431945538974952,1
707,3,0,10,1.046899798035991,1840,6,0.9431945538974952,0
383,5,0,10,0.6251269664239516,678,11,0.8884502877862838,1
134,6,0,10,1.019046875193687,203,11,0.9431945538974952,1
1359,2,1,10,1.4638422467488872,1590,6,0.9431945538974952,0
1098,6,4,11,0.7913931095561068,2225,6,0.8884502877862838,0
700,6,0,10,0.2900404983946254,1320,11,0.9431945538974952,0
310,6,0,1,0.8678452940497481,350,1,0.9431945538974952,1
166,1,0,5,0.1985237519127677,268,12,0.8884502877862838,1
451,6,0,8,0.8240764152975553,1144,12,0.9431945538974952,1
741,2,6,10,1.658812706645019,1024,11,0.8884502877862838,1
721,6,0,10,1.774203386991709,1174,11,0.9431945538974952,1
257,3,3,2,0.7962234924552508,1756,6,0.9431945538974952,1
268,5,1,10,1.2776811587293715,718,11,0.8884502877862838,1
524,1,0,8,0.0751750936111334,641,11,0.9431945538974952,1
398,2,6,5,0.0203206418481963,327,11,0.9431945538974952,0
223,5,1,10,1.3652189162337574,193,11,0.8884502877862838,1
405,6,1,8,0.2104607188451839,725,9,0.8884502877862838,0
215,0,0,8,0.6609378672212003,498,12,0.9431945538974952,1
527,1,6,8,0.2104607188451839,1144,11,0.8884502877862838,1
308,2,6,10,0.4619884183475966,273,6,0.9431945538974952,1
1132,6,6,5,0.4810319693132849,2368,11,0.9431945538974952,0
688,6,0,10,1.7861403539241252,1197,11,0.8884502877862838,1
657,2,6,5,0.0959214324201657,974,11,0.8884502877862838,1
114,0,0,5,0.6609378672212003,93,6,0.8884502877862838,1
772,6,6,10,1.0699223379791518,971,11,0.9431945538974952,1
1207,2,1,10,1.412966783963422,1639,11,1.804272708628173,0
868,5,1,7,1.06594334900168,1640,8,0.9431945538974952,1
250,6,0,6,1.08271069883324,777,11,0.8884502877862838,0
804,6,4,11,0.3855362338539552,1628,12,0.8884502877862838,0
292,2,1,10,1.027004853148631,556,11,0.9431945538974952,0
207,5,1,10,1.2060593571348743,735,11,0.8884502877862838,1
402,6,0,10,1.2020803681574024,1124,12,0.9431945538974952,1
364,0,0,5,0.3855362338539552,556,11,0.8884502877862838,1
1400,6,2,10,1.1136912167313446,1518,11,0.9431945538974952,0
786,6,4,11,0.3895152228314272,1604,6,0.9431945538974952,0
731,6,6,11,0.4492000574935084,1747,12,0.9431945538974952,1
880,6,0,10,0.5725487157951427,1471,11,0.9431945538974952,1
187,0,6,10,0.7683705696129463,243,12,0.9431945538974952,0
360,2,1,6,0.0760264875328053,641,11,0.9431945538974952,0
1374,6,1,10,0.3457463440792345,2449,11,0.9431945538974952,0
464,2,5,3,0.4818833632349569,775,11,0.8884502877862838,0
247,6,0,1,0.971299007464022,472,1,0.9431945538974952,0
1186,6,5,7,0.7675191756912743,1635,6,0.9431945538974952,1
680,6,0,10,1.06594334900168,1352,3,0.8884502877862838,0
289,3,3,2,0.9911939523513824,1557,6,0.9431945538974952,1
916,6,6,10,0.6640654622770004,2241,11,0.9431945538974952,0
375,2,6,3,0.5327588260204219,379,11,0.8884502877862838,0
36,2,0,10,0.4102615616404595,37,6,0.8884502877862838,0
536,6,6,9,0.4611370244259246,1584,10,0.9431945538974952,1
740,5,1,3,0.7086857349508652,1118,3,0.8884502877862838,1
798,6,2,10,0.0871120605435496,1293,12,0.9431945538974952,0
467,6,2,4,0.3258513991918741,703,4,0.8884502877862838,1
1303,5,1,10,0.699876363074249,2408,11,1.804272708628173,0
775,2,5,10,0.0990490274759658,2705,11,0.8884502877862838,0
748,5,5,0,0.8152670434209391,2029,0,1.804272708628173,0
372,2,1,7,0.5216732530096777,574,6,0.9431945538974952,0
104,6,1,5,1.5681473540848332,200,6,0.8884502877862838,1
250,3,3,2,1.1384165445178491,1480,3,0.8884502877862838,1
216,6,0,10,0.0871120605435496,367,11,0.8884502877862838,0
601,6,4,3,2.554085226576236,2564,11,0.9431945538974952,0
560,2,6,10,0.5924436606825031,984,6,1.804272708628173,0
342,2,0,10,0.6410429223338399,365,6,0.9431945538974952,0
1047,3,3,2,1.2259543020222348,2365,6,0.0273721330556057,1
1000,2,1,11,1.4288827398733106,1725,11,0.9431945538974952,0
347,6,0,6,0.6171689884690075,861,11,0.8884502877862838,0
846,3,3,2,1.393071839076062,2161,6,0.8884502877862838,1
604,6,2,7,0.2073331237893838,865,6,0.9431945538974952,0
73,2,0,7,0.1396903111723585,58,6,0.8884502877862838,0
524,5,1,0,0.0194692479265244,592,6,0.8884502877862838,1
787,5,1,10,0.0402155867355567,801,1,0.8884502877862838,1
603,6,1,10,0.1945447629352956,803,6,0.9431945538974952,1
669,2,6,5,0.3696202779440669,1141,11,0.8884502877862838,1
178,2,0,6,1.412966783963422,513,7,0.9431945538974952,1
696,4,0,10,0.7595611977363301,1390,11,0.9431945538974952,0
928,6,4,11,0.4929689362457012,1409,12,0.9431945538974952,0
113,3,0,5,0.8399923712074435,116,6,0.9431945538974952,1
653,6,6,11,0.958510646609934,1319,11,0.8884502877862838,0
290,0,5,3,0.0950700384984938,699,6,0.8884502877862838,1
352,2,1,6,0.0950700384984938,784,11,1.804272708628173,0
119,0,0,5,0.3983245947080434,106,6,0.0273721330556057,1
1111,6,4,1,1.5354640483433846,2876,10,0.9431945538974952,1
596,6,2,10,0.2351860466316883,1116,12,0.8884502877862838,0
339,2,1,6,0.1993751458344396,589,11,0.9431945538974952,0
611,6,0,7,0.6640654622770004,1441,11,0.8884502877862838,1
967,5,1,6,0.055280148723773,1647,11,0.9431945538974952,0
1705,6,1,5,0.0393641928138847,2949,11,1.804272708628173,1
556,2,5,10,0.0035532920166361,1087,6,0.9431945538974952,0
7,6,1,6,0.7962234924552508,44,12,0.8884502877862838,1
771,6,6,9,1.18133402934837,1759,10,0.9431945538974952,1
941,6,4,5,0.1109859944083821,1605,6,0.8884502877862838,0
462,6,5,10,0.8797822609821643,1191,6,0.8884502877862838,1
796,4,2,10,0.8709728891055483,1531,11,0.8884502877862838,1
1064,6,0,5,2.514295336801515,1334,12,0.9431945538974952,1
627,5,1,10,1.1543325004277374,602,11,0.9431945538974952,0
665,2,6,10,0.3656412889665948,1602,11,0.9431945538974952,0
1069,5,6,5,0.7794561426236906,2342,11,1.804272708628173,0
